paper_id,paper_section,version,subject_raw,subject_code,subject_trend_only,object_raw,object_code,rel_raw,rel_exists,rel_direction,rel_valence,rel_conditionality_raw,rel_conditionality_code,rel_uncertainty_raw,rel_uncertainty_code,rel_exists_note,effect_raw,effect_metric,effect_magnitude,effect_error_metric,effect_error_magnitude,source_locus,source_citation_raw,method_raw,method_type,causal_inference_level,geographic_scope_raw,geographic_scope_code,temporal_scope_raw,temporal_scope_code,population_raw,population_code
knight2013,Results,v0.2.0-alpha,"""history of failed induction of labour""",induction_of_labour,No,"""successful VBAC""",vbac_success,"""those with a history of failed induction of labour (OR, 0.59; 95% CI, 0.53–0.67)""",Yes,Subject→Object,Negative,"""compared with fetal distress as reference indication""",Unconditional,"""least likely""",Asserted,"""[FLAG] coded under induction_of_labour though this is a prior-CS indication (failed IOL in the first pregnancy).""","""Adjusted OR 0.59 (0.53–0.67)""",odds ratio,0.59,95% CI,0.53-0.67,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""English NHS""",Country,"""2004–2012""",multi-year,"""75,086 women attempting VBAC""",Human
knight2013,Results,v0.2.0-alpha,"""pre-existing diabetes""",gestational_diabetes,No,"""successful VBAC""",vbac_success,"""Pre-existing conditions Diabetes [...] Adjusted OR 0.36 (0.29, 0.45)""",Yes,Subject→Object,Negative,"""national English cohort""",Population-specific,"""significantly""",Asserted,"""Pre-existing diabetes coded under gestational_diabetes vocab (subsumes pre-existing too).""","""Adjusted OR 0.36 (0.29, 0.45)""",odds ratio,0.36,95% CI,0.29-0.45,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""English NHS""",Country,"""2004–2012""",multi-year,"""75,086 women attempting VBAC""",Human
knight2013,Results,v0.2.0-alpha,"""pre-existing hypertension""",preeclampsia,No,"""successful VBAC""",vbac_success,"""Hypertension [...] Adjusted OR 0.74 (0.56, 0.98)""",Yes,Subject→Object,Negative,"""national English cohort""",Population-specific,"""significantly""",Asserted,"""Pre-existing hypertension coded under preeclampsia vocab as nearest match; could split out.""","""Adjusted OR 0.74 (0.56, 0.98), p=0.039""",odds ratio,0.74,95% CI,0.56-0.98,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""English NHS""",Country,"""2004–2012""",multi-year,"""75,086 women attempting VBAC""",Human
knight2013,Results,v0.2.0-alpha,"""gestational diabetes""",gestational_diabetes,No,"""successful VBAC""",vbac_success,"""Gestational diabetes [...] Adjusted OR 0.67 (0.61, 0.75)""",Yes,Subject→Object,Negative,"""characteristics of second pregnancy""",Temporal,"""significantly""",Asserted,,"""Adjusted OR 0.67 (0.61, 0.75)""",odds ratio,0.67,95% CI,0.61-0.75,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""English NHS""",Country,"""2004–2012""",multi-year,"""75,086 women attempting VBAC""",Human
knight2013,Results,v0.2.0-alpha,"""pre-eclampsia/eclampsia""",preeclampsia,No,"""successful VBAC""",vbac_success,"""Pre-eclampsia/eclampsia [...] Adjusted OR 0.49 (0.42, 0.58)""",Yes,Subject→Object,Negative,"""characteristics of second pregnancy""",Temporal,"""significantly""",Asserted,,"""Adjusted OR 0.49 (0.42, 0.58)""",odds ratio,0.49,95% CI,0.42-0.58,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""English NHS""",Country,"""2004–2012""",multi-year,"""75,086 women attempting VBAC""",Human
knight2013,Results,v0.2.0-alpha,"""premature rupture of membranes""",premature_rupture_of_membranes [UNVERIFIED],No,"""successful VBAC""",vbac_success,"""Premature rupture of membranes [...] Adjusted OR 0.62 (0.57, 0.68)""",Yes,Subject→Object,Negative,"""characteristics of second pregnancy""",Temporal,"""significantly""",Asserted,"""[FLAG] novel subject code: premature_rupture_of_membranes.""","""Adjusted OR 0.62 (0.57, 0.68)""",odds ratio,0.62,95% CI,0.57-0.68,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""English NHS""",Country,"""2004–2012""",multi-year,"""75,086 women attempting VBAC""",Human
knight2013,Results,v0.2.0-alpha,"""birthweight > 4000 g (second pregnancy)""",macrosomia,No,"""successful VBAC""",vbac_success,"""Birthweight (g) >4000 [...] Adjusted OR 0.50 (0.48, 0.53)""",Yes,Subject→Object,Negative,"""characteristics of second pregnancy""",Temporal,"""significantly""",Asserted,,"""Adjusted OR 0.50 (0.48, 0.53)""",odds ratio,0.50,95% CI,0.48-0.53,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""English NHS""",Country,"""2004–2012""",multi-year,"""75,086 women attempting VBAC""",Human
knight2013,Results,v0.2.0-alpha,"""birth interval ≥ 3 years""",inter_delivery_interval,No,"""successful VBAC""",vbac_success,"""Women who gave birth more than 3 years after the first baby was born were also less likely to have a successful VBAC""",Yes,Subject→Object,Negative,"""national English cohort""",Population-specific,"""less likely""",Asserted,"""Coded subject=inter_delivery_interval; longer interval associated with reduced success.""","""Adjusted OR 0.95 (0.91–0.99), p=0.012""",odds ratio,0.95,95% CI,0.91-0.99,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""English NHS""",Country,"""2004–2012""",multi-year,"""75,086 women attempting VBAC""",Human
knight2013,Results,v0.2.0-alpha,"""deprivation""",socioeconomic_status,No,"""successful VBAC""",vbac_success,"""Deprivation (quintile) [...] not significant for success (p=0.374)""",No,Subject→Object,Indeterminate,"""characteristics in adjusted model""",Unconditional,"""not significant""",Possible,,"""adjusted OR not significant, p=0.374""",odds ratio,Not reported,Not reported,Not reported,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""English NHS""",Country,"""2004–2012""",multi-year,"""75,086 women attempting VBAC""",Human
knight2013,Results,v0.2.0-alpha,"""deprivation (quintile, most deprived)""",socioeconomic_status,No,"""attempted VBAC""",tolac_attempt [UNVERIFIED],"""those living in a more deprived area had higher rates of attempted VBAC [...] Adjusted OR 1.20 (1.10, 1.31)""",Yes,Subject→Object,Positive,"""TOLAC uptake, not success""",Population-specific,"""significantly""",Asserted,"""[FLAG] novel object code: tolac_attempt (uptake of trial-of-labour-after-caesarean, distinct from success).""","""Adjusted OR 1.20 (1.10, 1.31), p<0.001""",odds ratio,1.20,95% CI,1.10-1.31,Original to this study,,"""Multivariate logistic regression""",Statistical modelling,Association,"""English NHS""",Country,"""2004–2012""",multi-year,"""143,970 women in the cohort""",Human
knight2013,Discussion,v0.2.0-alpha,"""labour-stimulating agents""",oxytocin_use,No,"""uterine rupture""",uterine_rupture,"""Most clinicians also now avoid using labour-stimulating agents for women attempting VBAC, as there is growing evidence that these can increase the risk of uterine rupture""",Yes,Subject→Object,Positive,"""attempted VBAC""",Population-specific,"""growing evidence""",Probable,"""Cited claim on oxytocin/induction agents → rupture risk.""",Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Fitzpatrick K et al. PLoS Med 2012;9:e1001184""","""Cited national case-control study""",Statistical modelling,Controlled comparison,"""United Kingdom""",Country,"""Not reported""",Not reported,"""Women with prior CS attempting VBAC""",Human
knight2013,Introduction,v0.2.0-alpha,"""failed trial of labour""",tolac_failure,No,"""uterine rupture and complications of emergency caesarean and perinatal morbidity or mortality""",maternal_morbidity,"""several observational studies examining maternal and neonatal outcomes related to failed trial of labour have identified an increased risk of various complications, including uterine rupture during labour, complications of emergency caesarean and perinatal morbidity or mortality""",Yes,Subject→Object,Positive,"""TOLAC""",Population-specific,"""increased risk""",Probable,"""Multiple cited studies; synthesised.""",Not reported,narrative only,Not reported,Not reported,Not reported,Synthesised from multiple sources,"""Landon MB et al. NEJM 2004;351:2581–9; Lydon-Rochelle MT et al. Semin Perinatol 2010;34:249–57; Gilbert SA et al. Am J Obstet Gynecol 2012""","""Cited observational and propensity-score analyses""",Statistical modelling,Controlled comparison,"""USA""",Country,"""Not reported""",Not reported,"""Women with prior CS""",Human
knight2013,Discussion,v0.2.0-alpha,"""prior vaginal delivery""",prior_vaginal_birth,No,"""successful VBAC""",vbac_success,"""all three studies included women with a prior vaginal delivery, which is the single best predictor of a successful VBAC""",Yes,Subject→Object,Positive,"""previous vaginal delivery before TOLAC""",Unconditional,"""single best predictor""",Asserted,"""Cited generalisation about prior vaginal delivery as strongest predictor.""",Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""RCOG Green-Top Guideline No. 45, 2007""","""Clinical guideline review""",Review,Association,"""United Kingdom""",Country,"""Not reported""",Not reported,"""Women with prior CS""",Human
konheim-kalkstein2017,Results,v0.2.0-alpha,"""desire for vaginal birth experience""",vaginal_birth_experience_desire [UNVERIFIED],No,"""choice of VBAC""",tolac_attempt [UNVERIFIED],"""the importance of the desire to experience a vaginal birth strongly and positively influenced women's VBAC decision""",Yes,Subject→Object,Positive,"""US convenience sample of pregnant women with one prior CS; outcome is DECISION to attempt VBAC, not success""",Population-specific,"""strongly""",Asserted,"""[FLAG] outcome is tolac_attempt (intention/choice), not vbac_success. Off-topic for success-predictors synthesis but relevant to uptake.""","""OR 13.22, p<0.001""",odds ratio,13.22,p-value,p<0.001,Original to this study,,"""Hierarchical binary logistic regression on online survey""",Statistical modelling,Association,"""United States""",Country,"""April 2013 to August 2015""",multi-year,"""173 currently pregnant women with one prior caesarean delivery (transverse incision)""",Human
konheim-kalkstein2017,Results,v0.2.0-alpha,"""powerful others locus of control""",locus_of_control_powerful_others [UNVERIFIED],No,"""choice of VBAC""",tolac_attempt [UNVERIFIED],"""Locus of Control – Powerful Others [...] OR 0.191, p=0.010""",Yes,Subject→Object,Negative,"""high powerful-others LoC → less likely to attempt VBAC""",Unconditional,"""significant""",Asserted,"""[FLAG] novel subject code: locus_of_control_powerful_others. Psychological construct.""","""OR 0.191, p=0.010""",odds ratio,0.191,p-value,p=0.010,Original to this study,,"""Hierarchical binary logistic regression""",Statistical modelling,Association,"""United States""",Country,"""2013–2015""",multi-year,"""173 pregnant women""",Human
konheim-kalkstein2017,Results,v0.2.0-alpha,"""healthcare provider as primary information source""",healthcare_provider_information [UNVERIFIED],No,"""choice of VBAC""",tolac_attempt [UNVERIFIED],"""women who reported that their healthcare provider was a significant source of information were almost 95% less likely to choose VBAC than those not relying on their healthcare provider""",Yes,Subject→Object,Negative,"""US convenience sample""",Unconditional,"""significant""",Asserted,"""[FLAG] novel subject code; reflects clinician selection effects.""","""OR 0.054, p=0.018""",odds ratio,0.054,p-value,p=0.018,Original to this study,,"""Hierarchical binary logistic regression""",Statistical modelling,Association,"""United States""",Country,"""2013–2015""",multi-year,"""173 pregnant women""",Human
konheim-kalkstein2017,Results,v0.2.0-alpha,"""reason for prior caesarean: large baby""",prior_caesarean_indication_recurring,No,"""choice of VBAC""",tolac_attempt [UNVERIFIED],"""Reason for Prior CSEC [...] Large Baby [...] OR 0.011, p=0.003""",Yes,Subject→Object,Negative,"""women self-reporting large-baby indication""",Unconditional,"""significant""",Asserted,"""Large-baby indication coded under prior_caesarean_indication_recurring as macrosomia tends to recur.""","""OR 0.011, p=0.003""",odds ratio,0.011,p-value,p=0.003,Original to this study,,"""Hierarchical binary logistic regression""",Statistical modelling,Association,"""United States""",Country,"""2013–2015""",multi-year,"""173 pregnant women""",Human
konheim-kalkstein2017,Results,v0.2.0-alpha,"""profession (medical field)""",medical_profession [UNVERIFIED],No,"""choice of VBAC""",tolac_attempt [UNVERIFIED],"""women employed in healthcare were 90% less likely to choose a VBAC than those not in healthcare fields""",Yes,Subject→Object,Negative,"""US convenience sample""",Unconditional,"""significantly""",Asserted,"""[FLAG] novel subject code: medical_profession.""","""OR 0.099, p=0.029""",odds ratio,0.099,p-value,p=0.029,Original to this study,,"""Hierarchical binary logistic regression""",Statistical modelling,Association,"""United States""",Country,"""2013–2015""",multi-year,"""173 pregnant women""",Human
konheim-kalkstein2017,Introduction,v0.2.0-alpha,"""trial of labour after caesarean""",tolac_attempt [UNVERIFIED],Yes,,,"""Of those who do attempt a vaginal delivery, approximately 75% are successful""",Yes,Indeterminate,Indeterminate,"""TOLAC""",Unconditional,"""approximately""",Probable,"""subject_trend_only=Yes: base rate of VBAC success in TOLAC.""","""approximately 75% success rate""",proportion,75%,Not reported,Not reported,Cited from prior work,"""Royal College of Obstetricians & Gynaecologists 2015 Green-Top Guideline No. 45""","""Clinical guideline review""",Review,Association,"""United Kingdom""",Country,"""Not reported""",Not reported,"""Women attempting TOLAC""",Human
konheim-kalkstein2017,Introduction,v0.2.0-alpha,"""high-risk women (obesity, gestational diabetes, hypertension)""",maternal_bmi,No,"""successful VBAC""",vbac_success,"""Even in higher-risk women (women with obesity, gestational diabetes or hypertension), a recently reported rate of successful VBAC of those who attempted was 68%""",Yes,Subject→Object,Negative,"""high-risk subgroup""",Population-specific,"""recently reported""",Probable,"""Coded subject=maternal_bmi as the representative obesity-related predictor; 68% lower than ~75% baseline.""","""68% success in high-risk vs ~75% baseline""",proportion,68%,Not reported,Not reported,Cited from prior work,"""Regan J, Keup C, Wolfe K, Snyder C, DeFranco E. J Perinatol 2015;35:252-257""","""Cited population-based study""",Statistical modelling,Association,"""United States""",Country,"""Not reported""",Not reported,"""Women with obesity, gestational diabetes, or hypertension attempting VBAC""",Human
lazarou2021,Results,v0.2.0-alpha,"""maternal age""",maternal_age,No,"""successful VBAC""",vbac_success,"""Women who were younger and those who had had any vaginal birth prior to CD or any prior VBAC were more likely to have a successful TOLAC [...] Maternal age OR 0.925 (0.879, 0.974) p=0.003""",Yes,Subject→Object,Negative,"""German tertiary hospital cohort""",Population-specific,"""statistically significant""",Asserted,,"""OR 0.925 (0.879, 0.974), p=0.003 per year""",odds ratio per year,0.925,95% CI,0.879-0.974,Original to this study,,"""Binary logistic regression on Grobman-style model""",Statistical modelling,Association,"""Charité-Universitätsmedizin Berlin, Campus Virchow Clinic, Germany""",Country,"""January 2014 to October 2017""",multi-year,"""348 women with one prior CS undergoing TOLAC""",Human
lazarou2021,Results,v0.2.0-alpha,"""any vaginal birth prior to CD""",prior_vaginal_birth,No,"""successful VBAC""",vbac_success,"""Any prior VB [...] OR 4.944 (1.798, 8.654), p=0.001""",Yes,Subject→Object,Positive,"""German cohort""",Population-specific,"""statistically significant""",Asserted,,"""OR 4.944 (1.798, 8.654), p=0.001""",odds ratio,4.944,95% CI,1.798-8.654,Original to this study,,"""Binary logistic regression""",Statistical modelling,Association,"""Germany""",Country,"""2014–2017""",multi-year,"""348 women""",Human
lazarou2021,Results,v0.2.0-alpha,"""any prior VBAC""",prior_successful_vbac,No,"""successful VBAC""",vbac_success,"""Any VBAC [...] OR 4.934 (2.417, 10.074), p<0.001""",Yes,Subject→Object,Positive,"""German cohort""",Population-specific,"""statistically significant""",Asserted,,"""OR 4.934 (2.417, 10.074), p<0.001""",odds ratio,4.934,95% CI,2.417-10.074,Original to this study,,"""Binary logistic regression""",Statistical modelling,Association,"""Germany""",Country,"""2014–2017""",multi-year,"""348 women""",Human
lazarou2021,Results,v0.2.0-alpha,"""BMI""",maternal_bmi,No,"""successful VBAC""",vbac_success,"""A lower BMI correlates statistically significant (p=0.042, ANOVA test) with a successful TOLAC""",Yes,Subject→Object,Negative,"""German cohort, univariate""",Unconditional,"""statistically significant""",Asserted,"""Univariate p=0.042; not significant in multivariate (OR 0.986 (0.937,1.038), p=0.602).""","""univariate mean 24.7 vs 23.4 vs 25.4 kg/m², p=0.042; multivariate OR 0.986 (0.937,1.038)""",odds ratio per unit,0.986,95% CI,0.937-1.038,Original to this study,,"""ANOVA + binary logistic regression""",Statistical modelling,Association,"""Germany""",Country,"""2014–2017""",multi-year,"""348 women""",Human
lazarou2021,Results,v0.2.0-alpha,"""fetal distress as indication of previous CS""",prior_caesarean_indication_recurring,No,"""successful VBAC""",vbac_success,"""Fetal distress as indication of the previous CD was associated with a higher rate of unsuccessful TOLAC (p=0.012, chi-squared test)""",Yes,Subject→Object,Negative,"""compared to breech reference""",Population-specific,"""associated""",Asserted,"""Coded as prior_caesarean_indication_recurring; fetal distress is debatable as recurring vs non-recurring, this paper treats it as recurring-like.""","""18/48 (37.5%) VBAC for fetal-distress indication vs 51.6% overall, p=0.012""",proportion,37.5%,Not reported,Not reported,Original to this study,,"""Chi-square comparison""",Statistical modelling,Association,"""Germany""",Country,"""2014–2017""",multi-year,"""348 women""",Human
lazarou2021,Results,v0.2.0-alpha,"""breech or other malpresentation as indication of previous CS""",prior_caesarean_indication_non_recurring,No,"""successful VBAC""",vbac_success,"""Women with previous CD because of breech or other malpresentation had statistically significant more often a VBAC than the average of this cohort (p=0.016, chi-squared test)""",Yes,Subject→Object,Positive,"""German cohort""",Population-specific,"""statistically significant""",Asserted,,"""43/64 (67.2%) VBAC for breech indication vs 51.6% overall, p=0.016""",proportion,67.2%,Not reported,Not reported,Original to this study,,"""Chi-square comparison""",Statistical modelling,Association,"""Germany""",Country,"""2014–2017""",multi-year,"""348 women""",Human
lazarou2021,Results,v0.2.0-alpha,"""birth weight at previous CD""",birth_weight_at_prior_cs [UNVERIFIED],No,"""successful VBAC""",vbac_success,"""A higher birth weight at the previous CD correlates negatively with a successful TOLAC""",Yes,Subject→Object,Negative,"""German cohort""",Unconditional,"""statistically significant""",Asserted,"""[FLAG] novel subject code: birth_weight_at_prior_cs (also seen in gonen2004).""","""mean 3046 g (VBAC) vs 3378 g (UICD), p=0.006""",mean difference,332,Not reported,Not reported,Original to this study,,"""ANOVA""",Statistical modelling,Association,"""Germany""",Country,"""2014–2017""",multi-year,"""348 women""",Human
lazarou2021,Results,v0.2.0-alpha,"""time between CD and beginning of current pregnancy""",inter_delivery_interval,No,"""successful VBAC""",vbac_success,"""Considering the time between CD and beginning of current pregnancy [...] differences are not statistically significant""",No,Subject→Object,Indeterminate,"""German cohort""",Unconditional,"""not statistically significant""",Possible,,"""mean 3.0 vs 2.2 vs 2.7 years, NS""",mean years,3.0,Not reported,Not reported,Original to this study,,"""Univariate""",Statistical modelling,Association,"""Germany""",Country,"""2014–2017""",multi-year,"""348 women""",Human
lazarou2021,Results,v0.2.0-alpha,"""trial of labor after caesarean""",uterine_rupture,Yes,,,"""There were 6 uterine ruptures in our cohort of 408 women with TOLAC, resulting in a uterine rupture rate of 1.47%""",Yes,Indeterminate,Indeterminate,"""TOLAC""",Population-specific,"""1.47%""",Asserted,"""subject_trend_only=Yes: rupture incidence reported.""","""6/408 = 1.47%""",rate,1.47%,Not reported,Not reported,Original to this study,,"""Retrospective cohort""",Observation,Association,"""Germany""",Country,"""2014–2017""",multi-year,"""408 women attempting TOLAC""",Human
lazarou2021,Discussion,v0.2.0-alpha,"""inter-delivery interval ≤ 24 months""",inter_delivery_interval,No,"""uterine rupture""",uterine_rupture,"""there is a two- to three-fold increase in the risk of uterine rupture at an interdelivery interval of ≤24 months, compared with an interval of >24 months""",Yes,Subject→Object,Negative,"""TOLAC""",Temporal,"""two- to three-fold increase""",Probable,"""Coded subject=inter_delivery_interval, valence=Negative (shorter interval → more rupture).""","""2-3x increase""",risk ratio,2-3,Not reported,Not reported,Cited from prior work,"""Bujold E, Mehta SH, Bujold C, Gauthier RJ. Am J Obstet Gynecol 2002;187:1199–1202""","""Cited cohort study""",Statistical modelling,Association,"""Canada""",Country,"""Not reported""",Not reported,"""Women attempting TOLAC""",Human
lazarou2021,Introduction,v0.2.0-alpha,"""birth induction with prostaglandins""",prostaglandin_use,No,"""uterine rupture""",uterine_rupture,"""One of the main avoidable risk factors for rupture is birth induction with prostaglandins, which is strictly contraindicated in our clinic""",Yes,Subject→Object,Positive,"""TOLAC""",Population-specific,"""main avoidable risk factor""",Asserted,,Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Lydon-Rochelle M et al. N Engl J Med 2001;345:3–8; SOGC clinical practice guidelines 2005""","""Cited cohort and guidelines""",Statistical modelling,Association,"""USA / Canada""",Country,"""Not reported""",Not reported,"""Women attempting TOLAC""",Human
lazarou2021,Introduction,v0.2.0-alpha,"""trial of labor after caesarean delivery""",tolac_failure,No,"""perinatal mortality""",neonatal_mortality,"""perinatal mortality is significantly increased for TOLAC (0.13 vs. 0.05% for ERCD)""",Yes,Subject→Object,Positive,"""compared to elective repeat CD""",Unconditional,"""significantly""",Probable,"""Outcome on TOLAC vs ERCD comparison.""","""0.13% vs 0.05%""",proportion,0.13%,Not reported,Not reported,Cited from prior work,"""Guise JM et al. Obstet Gynecol 2010;115:1267–1278""","""Cited systematic review""",Review,Controlled comparison,"""United States""",Country,"""Not reported""",Not reported,"""Women with prior CS""",Human
obeidat2013,Results,v0.2.0-alpha,"""parity ≥ 2""",parity,No,"""successful VBAC""",vbac_success,"""Parity of two or more was significantly associated with increased odds of VBAC success (OR = 2.7; 95% CI: 1.2, 6.2)""",Yes,Subject→Object,Positive,"""Jordanian women with single previous low-transverse CS and spontaneous labour""",Population-specific,"""significantly""",Asserted,,"""OR 2.7 (1.2, 6.2), p=0.016""",odds ratio,2.7,95% CI,1.2-6.2,Original to this study,,"""Retrospective cohort with binary logistic regression""",Statistical modelling,Association,"""Two tertiary hospitals in North Jordan""",Country,"""January 2008 to February 2010""",multi-year,"""207 women with single previous low-transverse CS attempting VBAC""",Human
obeidat2013,Results,v0.2.0-alpha,"""previous VBAC""",prior_successful_vbac,No,"""successful VBAC""",vbac_success,"""women with previous VBAC had higher odds to achieve VBAC success (OR = 3.8; 95% CI: 1.5, 9.5)""",Yes,Subject→Object,Positive,"""Jordanian women""",Population-specific,"""significantly""",Asserted,,"""OR 3.8 (1.5, 9.5), p=0.004""",odds ratio,3.8,95% CI,1.5-9.5,Original to this study,,"""Retrospective cohort with binary logistic regression""",Statistical modelling,Association,"""North Jordan""",Country,"""2008–2010""",multi-year,"""207 women attempting VBAC""",Human
obeidat2013,Results,v0.2.0-alpha,"""maximal cervical dilatation ≥ 7 cm at time of previous caesarean""",cervical_dilation_at_prior_cs [UNVERIFIED],No,"""successful VBAC""",vbac_success,"""Women who achieved a maximal cervical dilatation of ≥7 cm at the time of previous caesarean were more likely to achieve VBAC success (OR = 5.9; 95% CI: 1.9, 18.3)""",Yes,Subject→Object,Positive,"""compared with maximal cervical dilatation < 7 cm""",Unconditional,"""significantly""",Asserted,"""[FLAG] novel subject code: cervical_dilation_at_prior_cs.""","""OR 5.9 (1.9, 18.3), p=0.002""",odds ratio,5.9,95% CI,1.9-18.3,Original to this study,,"""Retrospective cohort with binary logistic regression""",Statistical modelling,Association,"""North Jordan""",Country,"""2008–2010""",multi-year,"""207 women attempting VBAC""",Human
obeidat2013,Results,v0.2.0-alpha,"""inter-pregnancy interval > 2 years""",inter_delivery_interval,No,"""successful VBAC""",vbac_success,"""VBAC success rate was significantly associated with [...] inter-pregnancy interval [...] >2 years 65% vs ≤2 years 47%, p=0.018""",Yes,Subject→Object,Positive,"""Jordanian women, univariate analysis (not significant in multivariate)""",Unconditional,"""significantly""",Probable,"""Direction OPPOSITE to typical literature finding (Esposito 2000 suggested shorter interval lowers success). Likely confounded by parity.""","""univariate p=0.018; not significant in multivariate""",p-value only,Not reported,Not reported,Not reported,Original to this study,,"""Univariate chi-square""",Statistical modelling,Association,"""North Jordan""",Country,"""2008–2010""",multi-year,"""207 women attempting VBAC""",Human
obeidat2013,Results,v0.2.0-alpha,"""maternal age ≥ 30 years""",maternal_age,No,"""successful VBAC""",vbac_success,"""maternal age ≥30 years was 64% [vs <30 years 52%] p=0.113""",No,Subject→Object,Indeterminate,"""univariate analysis""",Unconditional,"""not significant""",Possible,"""Direction in this study (older = more success) opposite to most literature; authors attribute to higher parity in older group.""","""success rate 64% vs 52%, p=0.113""",proportion,64%,Not reported,Not reported,Original to this study,,"""Univariate chi-square""",Statistical modelling,Association,"""North Jordan""",Country,"""2008–2010""",multi-year,"""207 women attempting VBAC""",Human
obeidat2013,Results,v0.2.0-alpha,"""birth weight (≥ 4,000 g)""",macrosomia,No,"""successful VBAC""",vbac_success,"""Birth weight (g) ≥4,000 [...] 8 (38%) success [...] p=0.142""",No,Subject→Object,Indeterminate,"""univariate analysis""",Unconditional,"""not significant""",Possible,,"""success 38% vs 59% for 2,500–4,000, NS""",proportion,38%,Not reported,Not reported,Original to this study,,"""Univariate chi-square""",Statistical modelling,Association,"""North Jordan""",Country,"""2008–2010""",multi-year,"""207 women attempting VBAC""",Human
obeidat2013,Results,v0.2.0-alpha,"""indications for previous caesarean (failure to progress / cephalopelvic disproportion)""",prior_caesarean_indication_recurring,No,"""successful VBAC""",vbac_success,"""previous caesarean delivery for recurrent indications (48.6%)""",Yes,Subject→Object,Negative,"""univariate categorical comparison; not statistically significant overall (p=0.361)""",Unconditional,"""not significant""",Possible,"""Authors note direction consistent with literature; size of effect small in this study.""","""recurrent 48.6% vs non-recurrent 65.5%/52.2%, p=0.361""",proportion,48.6%,Not reported,Not reported,Original to this study,,"""Univariate chi-square""",Statistical modelling,Association,"""North Jordan""",Country,"""2008–2010""",multi-year,"""207 women attempting VBAC""",Human
obeidat2013,Results,v0.2.0-alpha,"""labour induction for previous caesarean delivery""",induction_of_labour,No,"""successful VBAC""",vbac_success,"""Labour induction for previous caesarean delivery [...] Yes 13 (42%) [...] p=0.076""",No,Subject→Object,Indeterminate,"""univariate""",Unconditional,"""not significant""",Possible,,"""success 42% with prior induction vs 59% without, p=0.076""",proportion,42%,Not reported,Not reported,Original to this study,,"""Univariate chi-square""",Statistical modelling,Association,"""North Jordan""",Country,"""2008–2010""",multi-year,"""207 women attempting VBAC""",Human
obeidat2013,Results,v0.2.0-alpha,"""previous elective vs previous emergency caesarean section""",prior_caesarean_indication_recurring,No,"""successful VBAC""",vbac_success,"""The VBAC success rate was not significantly different between women who had a previous elective caesarean section (57.7%) and those who had a previous emergency caesarean section (56.1%).""",No,Subject→Object,Indeterminate,"""univariate""",Unconditional,"""not significantly different""",Possible,"""[FLAG] Conflicts with Knight 2013 finding that emergency primary CS is associated with lower success.""","""57.7% vs 56.1%, NS""",proportion,57.7%,Not reported,Not reported,Original to this study,,"""Univariate chi-square""",Statistical modelling,Association,"""North Jordan""",Country,"""2008–2010""",multi-year,"""207 women attempting VBAC""",Human
obeidat2013,Results,v0.2.0-alpha,"""trial of labour after caesarean""",uterine_rupture,Yes,,,"""there was no reported uterine rupture or dehiscence""",No,Indeterminate,Indeterminate,"""Jordanian cohort""",Population-specific,"""no reported""",Asserted,"""subject_trend_only=Yes: incidence reported, no predictor relationship.""","""0 cases in 207 attempted VBAC""",count,0,Not reported,Not reported,Original to this study,,"""Retrospective chart review""",Observation,Association,"""North Jordan""",Country,"""2008–2010""",multi-year,"""207 women attempting VBAC""",Human
obeidat2013,Results,v0.2.0-alpha,"""failed VBAC""",tolac_failure,No,"""Apgar score at 1 min""",apgar_score,"""the average Apgar score at 1 min was significantly (p=0.005) lower for babies born to women who had failed VBAC (mean (SD) = 8.2 (0.6)) compared with those who were born for women with successful VBAC (mean (SD) = 8.6 (0.7))""",Yes,Subject→Object,Negative,"""Jordanian cohort""",Population-specific,"""significantly""",Asserted,,"""mean 8.2 (0.6) vs 8.6 (0.7), p=0.005""",mean difference,-0.4,Not reported,Not reported,Original to this study,,"""Univariate t-test""",Statistical modelling,Association,"""North Jordan""",Country,"""2008–2010""",multi-year,"""207 women attempting VBAC""",Human
obeidat2013,Discussion,v0.2.0-alpha,"""prior vaginal delivery""",prior_vaginal_birth,No,"""uterine rupture""",uterine_rupture,"""The one factor that has been found to be protective for uterine rupture is a history of a prior vaginal delivery""",Yes,Subject→Object,Negative,"""TOLAC""",Unconditional,"""has been found""",Probable,"""Cited claim; coded Negative (more prior vag birth → less uterine rupture risk).""",Not reported,narrative only,Not reported,Not reported,Not reported,Cited from prior work,"""Macones GA, Hausman N, Edelstein R. Am J Obstet Gynecol 2001;184:409–413""","""Cited statistical analysis""",Statistical modelling,Association,"""United States""",Country,"""Not reported""",Not reported,"""Women attempting VBAC""",Human
